Date,Nom_Client,Prenom_Client,Email_Client,Produit,Region,Type_Client,Quantité,Prix_Unitaire,Coût_Unitaire,Bonus_%,Heure_d'achat
2026-11-27,Diop,Penda,penda.diop709@example.sn,Ecran,Ziguinchor,Standard,13,446,999,0%,74321
2026-08-13,Cisse,Omar,omar.cisse966@example.sn,Clavier,Dakar,Standard,16,1260,1000,5%,55073
2026-02-27,Sow,Omar,omar.sow379@example.sn,Casque,Fatick,Standard,16,1337,179,0%,4602
2026-04-03,Cisse,Ibrahima,ibrahima.cisse975@example.sn,Smartphone,Thies,Premium,9,1160,430,0%,31187
2026-07-11,Ba,Fatou,fatou.ba855@example.sn,Laptop,Louga,Premium,19,1306,902,0%,13895
2026-04-13,Sow,Ibrahima,ibrahima.sow99@example.sn,Tablette,Saint-Louis,Standard,8,358,719,0%,28268
2026-01-07,Sow,Moussa,moussa.sow140@example.sn,Tablette,Louga,VIP,19,764,188,0%,38395
2026-05-08,Fall,Omar,omar.fall938@example.sn,Laptop,Kolda,VIP,1,182,938,0%,52153
2026-02-24,Dramé,Khadija,khadija.dramé819@example.sn,Imprimante,Louga,Standard,13,353,80,0%,3613
2026-08-19,Diop,Mariama,mariama.diop534@example.sn,Casque,Dakar,Standard,13,329,902,5%,18235
2026-12-28,Ba,Moussa,moussa.ba38@example.sn,Smartphone,Louga,Standard,4,250,49,0%,45237
2026-03-03,Gaye,Seydou,seydou.gaye786@example.sn,Clavier,Saint-Louis,Standard,10,540,205,0%,59220
2026-08-28,Gaye,Seydou,seydou.gaye553@example.sn,Casque,Kaolack,Premium,11,347,1003,0%,31419
2026-03-31,Diallo,Moussa,moussa.diallo671@example.sn,Laptop,Kaolack,Standard,14,1210,921,5%,18736
2026-08-20,Traore,Awa,awa.traore95@example.sn,Imprimante,Kolda,Standard,5,497,101,5%,62892
2026-08-21,Ba,Penda,penda.ba67@example.sn,Casque,Matam,Standard,13,246,997,0%,73561
2026-12-20,Traore,Fatou,fatou.traore66@example.sn,Ecran,Fatick,Premium,15,1164,771,0%,27059
2026-11-29,Fall,Penda,penda.fall403@example.sn,Casque,Ziguinchor,Standard,17,781,359,0%,32771
2026-10-19,Gaye,Mariama,mariama.gaye34@example.sn,Imprimante,Tambacounda,Standard,16,110,1029,5%,24728
2026-12-11,Ba,Seydou,seydou.ba199@example.sn,Laptop,Kaolack,Standard,1,900,91,5%,3668
2026-06-01,Sow,Seydou,seydou.sow968@example.sn,Imprimante,Saint-Louis,Standard,12,121,208,0%,54335
2026-05-25,Dramé,Moussa,moussa.dramé85@example.sn,Imprimante,Dakar,Standard,19,872,1180,0%,38935
2026-05-10,Ndiaye,Seydou,seydou.ndiaye380@example.sn,Laptop,Kolda,Standard,7,501,1151,0%,62528
2026-05-21,Dramé,Awa,awa.dramé908@example.sn,Imprimante,Matam,Standard,5,248,156,0%,43059
2026-04-03,Diallo,Penda,penda.diallo860@example.sn,Clavier,Dakar,Premium,8,873,538,0%,75954
2026-04-24,Gaye,Seydou,seydou.gaye746@example.sn,Laptop,Thies,Standard,4,332,1196,0%,82801
2026-10-11,Cisse,Amadou,amadou.cisse515@example.sn,Laptop,Dakar,Standard,14,1224,769,10%,62708
2026-05-23,Cisse,Khadija,khadija.cisse952@example.sn,Laptop,Dakar,Standard,6,1113,38,0%,16408
2026-08-11,Ndiaye,Amadou,amadou.ndiaye192@example.sn,Ecran,Kolda,Standard,19,420,777,0%,25284
2026-08-20,Gaye,Moussa,moussa.gaye163@example.sn,Ecran,Ziguinchor,Standard,4,526,768,5%,74379
2026-02-02,Ba,Mariama,mariama.ba278@example.sn,Ecran,Saint-Louis,Standard,10,107,174,0%,58595
2026-10-03,Sow,Khadija,khadija.sow912@example.sn,Tablette,Thies,Standard,19,597,623,0%,53779
2026-06-19,Diallo,Omar,omar.diallo939@example.sn,Laptop,Matam,Standard,10,1326,1037,0%,14747
2026-05-20,Cisse,Amadou,amadou.cisse287@example.sn,Laptop,Matam,Standard,13,763,656,10%,66322
2026-12-23,Ndiaye,Awa,awa.ndiaye349@example.sn,Laptop,Louga,Standard,3,465,505,0%,67571
2026-07-20,Dramé,Fatou,fatou.dramé884@example.sn,Clavier,Thies,Premium,8,288,293,5%,14261
2026-01-23,Sow,Mariama,mariama.sow32@example.sn,Ecran,Dakar,Standard,10,433,776,0%,37949
2026-08-12,Cisse,Mariama,mariama.cisse441@example.sn,Casque,Louga,Standard,2,456,433,0%,80242
2026-09-27,Dramé,Awa,awa.dramé535@example.sn,Ecran,Dakar,Standard,1,1241,152,0%,58118
2026-12-13,Ba,Awa,awa.ba615@example.sn,Laptop,Louga,Premium,10,160,228,5%,28926
2026-06-02,Dramé,Amadou,amadou.dramé352@example.sn,Laptop,Tambacounda,Standard,13,1369,585,5%,68188
2026-11-29,Sow,Khadija,khadija.sow888@example.sn,Imprimante,Thies,Standard,1,334,1170,0%,16040
2026-03-26,Dramé,Moussa,moussa.dramé61@example.sn,Clavier,Fatick,Standard,2,350,788,0%,3042
2026-04-19,Ba,Seydou,seydou.ba348@example.sn,Casque,Tambacounda,Standard,10,652,642,5%,8527
2026-01-31,Diallo,Mariama,mariama.diallo944@example.sn,Clavier,Thies,VIP,4,595,431,0%,18088
2026-08-17,Sow,Amadou,amadou.sow50@example.sn,Imprimante,Thies,Standard,7,1163,409,10%,68580
2026-08-28,Diallo,Amadou,amadou.diallo685@example.sn,Souris,Louga,Standard,5,631,310,0%,13790
2026-12-29,Ndiaye,Amadou,amadou.ndiaye527@example.sn,Smartphone,Kaolack,Standard,16,899,191,5%,31907
2026-11-06,Gaye,Ibrahima,ibrahima.gaye416@example.sn,Smartphone,Louga,Standard,7,1144,73,0%,68606
2026-05-21,Dramé,Penda,penda.dramé147@example.sn,Smartphone,Matam,Premium,9,691,275,10%,55434
2026-06-05,Fall,Fatou,fatou.fall108@example.sn,Laptop,Tambacounda,VIP,9,403,505,5%,38294
2026-10-26,Diallo,Moussa,moussa.diallo350@example.sn,Clavier,Saint-Louis,Premium,11,690,905,0%,41227
2026-12-11,Ba,Omar,omar.ba745@example.sn,Laptop,Ziguinchor,Standard,17,682,143,0%,1474
2026-04-09,Cisse,Penda,penda.cisse325@example.sn,Smartphone,Ziguinchor,VIP,11,231,527,0%,23891
2026-02-16,Diallo,Amadou,amadou.diallo551@example.sn,Casque,Tambacounda,Premium,9,1198,852,5%,69216
2026-11-23,Cisse,Khadija,khadija.cisse234@example.sn,Casque,Kolda,Premium,19,159,498,5%,44993
2026-03-08,Dramé,Amadou,amadou.dramé847@example.sn,Souris,Fatick,Premium,8,1459,244,0%,23551
2026-03-03,Ndiaye,Khadija,khadija.ndiaye270@example.sn,Clavier,Kolda,Standard,5,213,648,0%,3306
2026-04-19,Diop,Awa,awa.diop256@example.sn,Souris,Matam,Standard,6,1288,869,10%,83748
2026-06-16,Sow,Ibrahima,ibrahima.sow88@example.sn,Ecran,Saint-Louis,Standard,19,152,98,0%,9495
2026-02-06,Cisse,Mariama,mariama.cisse706@example.sn,Casque,Thies,Premium,11,453,1157,5%,29694
2026-04-29,Cisse,Moussa,moussa.cisse820@example.sn,Smartphone,Saint-Louis,Standard,2,1238,350,0%,64210
2026-03-27,Sow,Moussa,moussa.sow701@example.sn,Souris,Louga,Standard,3,1117,969,0%,84100
2026-02-21,Diop,Omar,omar.diop482@example.sn,Souris,Tambacounda,Standard,2,1213,328,0%,83145
2026-04-01,Dramé,Seydou,seydou.dramé86@example.sn,Souris,Kaolack,Standard,13,1105,1127,0%,83250
2026-10-16,Ba,Omar,omar.ba271@example.sn,Clavier,Dakar,Standard,11,298,306,0%,45422
2026-12-03,Gaye,Awa,awa.gaye750@example.sn,Imprimante,Tambacounda,Standard,11,855,474,5%,36423
2026-10-25,Cisse,Penda,penda.cisse11@example.sn,Ecran,Tambacounda,Standard,13,592,170,10%,81169
2026-07-23,Diop,Omar,omar.diop26@example.sn,Clavier,Kolda,Premium,19,579,1161,5%,33143
2026-08-26,Diop,Moussa,moussa.diop353@example.sn,Smartphone,Louga,VIP,13,462,911,0%,1656
2026-06-04,Ndiaye,Ibrahima,ibrahima.ndiaye21@example.sn,Smartphone,Dakar,Standard,1,1040,1081,0%,36199
2026-08-28,Cisse,Awa,awa.cisse949@example.sn,Smartphone,Saint-Louis,Standard,13,880,187,0%,71836
2026-05-16,Diallo,Mariama,mariama.diallo703@example.sn,Souris,Dakar,Premium,6,929,1135,0%,19705
2026-12-28,Dramé,Omar,omar.dramé855@example.sn,Imprimante,Kolda,VIP,8,898,1159,0%,55628
2026-03-05,Ba,Khadija,khadija.ba16@example.sn,Smartphone,Kaolack,Standard,19,581,855,0%,1064
2026-05-03,Diop,Ibrahima,ibrahima.diop255@example.sn,Ecran,Thies,Standard,14,1104,1047,5%,66304
2026-09-11,Ndiaye,Fatou,fatou.ndiaye995@example.sn,Clavier,Kaolack,Standard,6,747,50,0%,33854
2026-04-24,Ndiaye,Moussa,moussa.ndiaye937@example.sn,Casque,Thies,Standard,17,1048,246,0%,2536
2026-01-20,Sow,Amadou,amadou.sow166@example.sn,Smartphone,Louga,Premium,2,440,880,0%,14969
2026-01-16,Cisse,Mariama,mariama.cisse183@example.sn,Tablette,Louga,Standard,16,273,566,10%,76369
2026-05-25,Diop,Moussa,moussa.diop496@example.sn,Clavier,Fatick,Standard,5,1032,518,0%,31823
2026-07-27,Ba,Awa,awa.ba850@example.sn,Laptop,Kolda,Standard,6,1006,342,0%,16407
2026-01-19,Diallo,Khadija,khadija.diallo855@example.sn,Casque,Kolda,Standard,2,558,689,5%,82430
2026-06-15,Fall,Omar,omar.fall702@example.sn,Clavier,Kaolack,Standard,5,98,1047,5%,5125
2026-02-07,Fall,Awa,awa.fall986@example.sn,Smartphone,Kolda,Standard,10,1436,803,10%,82658
2026-06-30,Diallo,Ibrahima,ibrahima.diallo290@example.sn,Souris,Matam,Standard,19,857,718,0%,12248
2026-12-15,Diop,Khadija,khadija.diop318@example.sn,Ecran,Dakar,Standard,1,759,1007,0%,81041
2026-04-15,Cisse,Amadou,amadou.cisse246@example.sn,Tablette,Fatick,VIP,6,1088,900,0%,35652
2026-04-10,Ba,Seydou,seydou.ba166@example.sn,Laptop,Fatick,Standard,16,395,191,0%,67117
2026-03-31,Sow,Omar,omar.sow260@example.sn,Casque,Tambacounda,Standard,10,829,318,10%,7287
2026-10-27,Cisse,Mariama,mariama.cisse230@example.sn,Smartphone,Kaolack,Standard,8,542,980,5%,46946
2026-11-28,Gaye,Moussa,moussa.gaye347@example.sn,Clavier,Fatick,Standard,19,288,1100,0%,73133
2026-03-20,Cisse,Khadija,khadija.cisse232@example.sn,Imprimante,Tambacounda,Standard,7,715,718,5%,46729
2026-03-14,Cisse,Omar,omar.cisse220@example.sn,Clavier,Tambacounda,Standard,15,975,59,5%,37201
2026-06-25,Dramé,Mariama,mariama.dramé346@example.sn,Casque,Ziguinchor,Premium,5,910,240,0%,1814
2026-04-06,Diop,Penda,penda.diop143@example.sn,Tablette,Ziguinchor,Standard,4,975,498,10%,75812
2026-12-11,Sow,Awa,awa.sow853@example.sn,Souris,Ziguinchor,Premium,19,126,344,0%,65623
2026-04-13,Dramé,Moussa,moussa.dramé943@example.sn,Ecran,Louga,Standard,19,282,787,0%,159
2026-08-12,Diop,Fatou,fatou.diop780@example.sn,Smartphone,Fatick,Standard,10,220,1003,5%,37536
2026-01-06,Traore,Penda,penda.traore504@example.sn,Casque,Ziguinchor,Standard,8,583,316,0%,4011
2026-05-02,Sow,Mariama,mariama.sow556@example.sn,Casque,Kolda,Premium,1,796,306,0%,81893
2026-08-24,Diop,Penda,penda.diop192@example.sn,Clavier,Kolda,Standard,13,1050,1051,10%,71751
2026-04-26,Fall,Omar,omar.fall824@example.sn,Imprimante,Fatick,Premium,7,322,978,0%,12460
2026-06-12,Dramé,Khadija,khadija.dramé170@example.sn,Casque,Tambacounda,Standard,2,1098,464,0%,33422
2026-08-14,Traore,Fatou,fatou.traore614@example.sn,Laptop,Saint-Louis,VIP,9,806,437,0%,17893
2026-08-18,Sow,Seydou,seydou.sow396@example.sn,Laptop,Kaolack,Standard,19,887,258,0%,70310
2026-07-01,Gaye,Khadija,khadija.gaye206@example.sn,Smartphone,Kaolack,VIP,9,1319,639,0%,42015
2026-09-06,Ba,Seydou,seydou.ba836@example.sn,Casque,Fatick,Standard,17,598,301,0%,49898
2026-11-14,Gaye,Mariama,mariama.gaye727@example.sn,Clavier,Thies,Standard,18,523,855,0%,44338
2026-07-29,Fall,Amadou,amadou.fall493@example.sn,Souris,Ziguinchor,Standard,10,1386,1102,0%,17961
2026-05-24,Fall,Khadija,khadija.fall511@example.sn,Smartphone,Kaolack,Standard,1,1428,425,0%,33129
2026-12-11,Diallo,Mariama,mariama.diallo997@example.sn,Tablette,Tambacounda,Standard,11,565,983,10%,7729
2026-04-06,Diallo,Omar,omar.diallo498@example.sn,Clavier,Kolda,Premium,19,107,810,10%,46622
2026-12-12,Gaye,Seydou,seydou.gaye361@example.sn,Tablette,Dakar,Standard,19,221,474,0%,76499
2026-09-01,Dramé,Mariama,mariama.dramé539@example.sn,Smartphone,Tambacounda,Standard,2,1403,952,0%,21527
2026-03-27,Cisse,Moussa,moussa.cisse243@example.sn,Imprimante,Saint-Louis,Standard,5,322,259,10%,51338
2026-07-03,Diop,Seydou,seydou.diop903@example.sn,Laptop,Louga,Standard,3,1303,1138,5%,51875
2026-05-01,Ba,Omar,omar.ba854@example.sn,Clavier,Kaolack,Standard,13,195,530,0%,85711
2026-11-28,Traore,Moussa,moussa.traore587@example.sn,Souris,Saint-Louis,Standard,7,1348,259,0%,6594
2026-04-02,Ba,Mariama,mariama.ba765@example.sn,Clavier,Louga,VIP,11,903,275,0%,77837
2026-03-11,Fall,Penda,penda.fall418@example.sn,Smartphone,Saint-Louis,Standard,17,878,130,5%,30562
2026-05-13,Diallo,Ibrahima,ibrahima.diallo285@example.sn,Clavier,Fatick,VIP,1,1408,838,5%,84972
2026-10-06,Cisse,Khadija,khadija.cisse720@example.sn,Clavier,Dakar,Standard,4,349,1031,0%,40808
2026-05-17,Ndiaye,Fatou,fatou.ndiaye468@example.sn,Imprimante,Kolda,Standard,1,196,982,5%,58106
2026-11-10,Sow,Omar,omar.sow462@example.sn,Smartphone,Tambacounda,Premium,9,970,1098,0%,54610
2026-07-06,Ndiaye,Amadou,amadou.ndiaye422@example.sn,Ecran,Thies,Standard,18,598,103,0%,16266
2026-08-09,Ndiaye,Fatou,fatou.ndiaye27@example.sn,Casque,Kaolack,VIP,17,1070,286,5%,60283
2026-02-15,Dramé,Mariama,mariama.dramé81@example.sn,Smartphone,Louga,Standard,19,1131,1156,0%,7404
2026-10-05,Dramé,Moussa,moussa.dramé676@example.sn,Clavier,Louga,Standard,15,1341,1145,0%,20673
2026-07-11,Diallo,Seydou,seydou.diallo387@example.sn,Souris,Matam,VIP,10,81,752,0%,33132
2026-01-08,Ndiaye,Fatou,fatou.ndiaye691@example.sn,Souris,Matam,Standard,12,459,113,0%,85837
2026-10-03,Traore,Moussa,moussa.traore843@example.sn,Imprimante,Kaolack,VIP,16,480,977,0%,13175
2026-06-28,Fall,Ibrahima,ibrahima.fall364@example.sn,Smartphone,Louga,Standard,12,271,561,0%,84505
2026-11-30,Ndiaye,Seydou,seydou.ndiaye803@example.sn,Clavier,Kolda,Premium,1,100,1076,10%,37452
2026-02-08,Cisse,Khadija,khadija.cisse160@example.sn,Tablette,Fatick,Standard,13,858,892,0%,44050
2026-10-20,Sow,Penda,penda.sow270@example.sn,Tablette,Matam,Standard,4,1047,913,0%,7245
2026-06-27,Diop,Ibrahima,ibrahima.diop89@example.sn,Laptop,Matam,Standard,12,754,887,0%,73001
2026-06-11,Diallo,Seydou,seydou.diallo115@example.sn,Ecran,Thies,Standard,19,622,1003,0%,83049
2026-11-27,Diallo,Ibrahima,ibrahima.diallo532@example.sn,Imprimante,Fatick,Standard,15,944,803,0%,19416
2026-04-14,Gaye,Khadija,khadija.gaye412@example.sn,Smartphone,Saint-Louis,Standard,9,508,37,10%,58018
2026-06-10,Cisse,Moussa,moussa.cisse729@example.sn,Smartphone,Fatick,Premium,7,852,1185,5%,17065
2026-10-14,Dramé,Seydou,seydou.dramé917@example.sn,Tablette,Thies,Premium,6,646,122,0%,23335
2026-05-03,Fall,Mariama,mariama.fall139@example.sn,Tablette,Dakar,Standard,9,1351,1014,0%,2479
2026-02-23,Traore,Omar,omar.traore180@example.sn,Tablette,Kolda,Standard,18,1113,959,0%,2912
2026-02-03,Cisse,Fatou,fatou.cisse415@example.sn,Imprimante,Tambacounda,Standard,8,1027,341,0%,64905
2026-08-30,Ba,Penda,penda.ba931@example.sn,Souris,Tambacounda,Standard,18,1238,323,5%,20069
2026-04-23,Diop,Awa,awa.diop42@example.sn,Souris,Dakar,Premium,13,989,762,0%,12972
2026-11-14,Sow,Amadou,amadou.sow545@example.sn,Laptop,Dakar,Premium,7,296,627,0%,29030
2026-01-23,Gaye,Moussa,moussa.gaye206@example.sn,Laptop,Saint-Louis,Standard,12,387,471,10%,28747
2026-02-15,Cisse,Omar,omar.cisse926@example.sn,Casque,Dakar,Standard,5,573,659,0%,64578
2026-11-08,Gaye,Amadou,amadou.gaye55@example.sn,Souris,Fatick,Standard,16,1478,651,0%,46192
2026-05-15,Diop,Awa,awa.diop283@example.sn,Smartphone,Fatick,Premium,8,89,872,5%,28180
2026-04-28,Ndiaye,Seydou,seydou.ndiaye752@example.sn,Laptop,Matam,Standard,7,1103,1145,0%,8776
2026-07-08,Gaye,Ibrahima,ibrahima.gaye142@example.sn,Clavier,Thies,Standard,1,881,404,0%,23083
2026-05-11,Diallo,Omar,omar.diallo273@example.sn,Smartphone,Fatick,Standard,2,346,693,5%,53820
2026-07-31,Dramé,Penda,penda.dramé606@example.sn,Casque,Kolda,Standard,9,896,615,0%,1627
2026-04-23,Ndiaye,Khadija,khadija.ndiaye376@example.sn,Tablette,Tambacounda,Standard,15,352,492,5%,81022
2026-02-13,Cisse,Mariama,mariama.cisse834@example.sn,Casque,Ziguinchor,Standard,7,781,650,5%,36558
2026-05-08,Sow,Fatou,fatou.sow14@example.sn,Smartphone,Tambacounda,Premium,7,1333,946,0%,3034
2026-12-30,Diallo,Ibrahima,ibrahima.diallo278@example.sn,Tablette,Saint-Louis,Standard,13,655,961,0%,56694
2026-06-07,Diop,Moussa,moussa.diop860@example.sn,Casque,Kolda,VIP,4,481,845,0%,32323
2026-09-30,Ndiaye,Amadou,amadou.ndiaye742@example.sn,Casque,Dakar,Standard,19,1386,31,10%,30036
2026-11-11,Diallo,Moussa,moussa.diallo715@example.sn,Smartphone,Saint-Louis,Premium,10,938,804,0%,40070
2026-12-21,Dramé,Moussa,moussa.dramé430@example.sn,Laptop,Thies,Premium,4,291,1158,0%,48765
2026-12-06,Ndiaye,Omar,omar.ndiaye355@example.sn,Imprimante,Thies,Standard,12,780,1019,0%,85163
2026-02-14,Fall,Khadija,khadija.fall934@example.sn,Imprimante,Saint-Louis,Standard,3,913,304,10%,56184
2026-04-18,Fall,Amadou,amadou.fall78@example.sn,Clavier,Tambacounda,Standard,8,541,965,5%,64973
2026-08-07,Ndiaye,Amadou,amadou.ndiaye809@example.sn,Casque,Fatick,Standard,17,360,50,0%,75359
2026-11-14,Ndiaye,Amadou,amadou.ndiaye367@example.sn,Imprimante,Louga,Premium,6,981,439,0%,39502
2026-11-11,Fall,Moussa,moussa.fall697@example.sn,Clavier,Kolda,VIP,13,708,833,0%,43833
2026-06-26,Cisse,Omar,omar.cisse395@example.sn,Souris,Tambacounda,Standard,18,195,329,10%,7837
2026-08-16,Gaye,Moussa,moussa.gaye334@example.sn,Souris,Tambacounda,VIP,16,779,1053,10%,30383
2026-07-10,Sow,Mariama,mariama.sow760@example.sn,Smartphone,Saint-Louis,Standard,11,1039,56,0%,59374
2026-06-09,Diallo,Mariama,mariama.diallo490@example.sn,Ecran,Ziguinchor,Standard,14,973,677,0%,35280
2026-09-24,Diallo,Amadou,amadou.diallo188@example.sn,Smartphone,Kolda,Standard,1,200,668,0%,81232
2026-12-24,Diop,Khadija,khadija.diop265@example.sn,Ecran,Saint-Louis,Standard,12,512,102,0%,19558
2026-11-22,Sow,Khadija,khadija.sow428@example.sn,Ecran,Matam,Standard,6,60,1084,5%,54276
2026-07-09,Traore,Amadou,amadou.traore220@example.sn,Ecran,Kolda,Premium,7,476,1062,5%,25014
2026-06-24,Fall,Seydou,seydou.fall920@example.sn,Laptop,Fatick,Standard,11,902,228,0%,73002
2026-10-17,Traore,Penda,penda.traore748@example.sn,Ecran,Louga,Standard,1,945,505,0%,69332
2026-12-23,Dramé,Amadou,amadou.dramé593@example.sn,Tablette,Louga,Standard,3,350,410,5%,16508
2026-05-25,Sow,Omar,omar.sow376@example.sn,Clavier,Louga,Standard,13,88,511,0%,51357
2026-08-20,Ba,Omar,omar.ba586@example.sn,Imprimante,Ziguinchor,Standard,6,1040,466,0%,72003
2026-12-26,Diop,Omar,omar.diop175@example.sn,Casque,Fatick,Standard,10,640,173,0%,41668
2026-07-23,Ndiaye,Amadou,amadou.ndiaye223@example.sn,Tablette,Fatick,Standard,7,1034,743,0%,9620
2026-08-01,Dramé,Omar,omar.dramé538@example.sn,Souris,Fatick,Standard,11,1225,203,0%,12051
2026-02-09,Gaye,Omar,omar.gaye857@example.sn,Imprimante,Saint-Louis,Standard,15,1068,262,0%,1427
2026-10-02,Ba,Awa,awa.ba182@example.sn,Souris,Louga,Standard,11,990,1041,0%,65828
2026-11-19,Sow,Awa,awa.sow138@example.sn,Clavier,Kolda,Standard,18,1365,304,0%,10207
2026-03-23,Sow,Fatou,fatou.sow12@example.sn,Imprimante,Kolda,Standard,1,925,35,0%,68080
2026-06-30,Traore,Seydou,seydou.traore904@example.sn,Clavier,Kaolack,Standard,14,565,1198,0%,19606
2026-11-16,Cisse,Ibrahima,ibrahima.cisse905@example.sn,Ecran,Kolda,Standard,12,754,1154,5%,84179
2026-03-24,Traore,Moussa,moussa.traore769@example.sn,Imprimante,Thies,Premium,1,663,632,0%,56072
2026-10-30,Diallo,Omar,omar.diallo79@example.sn,Tablette,Matam,Standard,18,745,193,0%,23769
2026-09-19,Traore,Fatou,fatou.traore61@example.sn,Tablette,Thies,Standard,17,956,1197,0%,30419
2026-09-29,Cisse,Mariama,mariama.cisse446@example.sn,Laptop,Ziguinchor,Premium,14,646,1100,0%,1246
2026-07-19,Gaye,Khadija,khadija.gaye387@example.sn,Casque,Louga,Standard,12,611,52,0%,11985
2026-08-28,Dramé,Ibrahima,ibrahima.dramé780@example.sn,Casque,Thies,Standard,1,397,765,5%,45268
2026-06-29,Fall,Fatou,fatou.fall760@example.sn,Casque,Kolda,Premium,19,613,1138,0%,13402
2026-06-20,Sow,Khadija,khadija.sow103@example.sn,Ecran,Louga,Premium,4,311,373,5%,61758
2026-10-22,Ndiaye,Amadou,amadou.ndiaye568@example.sn,Imprimante,Matam,Premium,5,1375,608,0%,4121
2026-06-26,Traore,Seydou,seydou.traore596@example.sn,Souris,Kaolack,Standard,5,759,496,10%,64747
2026-08-25,Ba,Awa,awa.ba612@example.sn,Souris,Saint-Louis,Standard,2,338,1023,0%,33849
2026-05-18,Gaye,Amadou,amadou.gaye95@example.sn,Tablette,Kaolack,Premium,11,898,201,0%,21099
2026-11-23,Diop,Amadou,amadou.diop527@example.sn,Laptop,Dakar,Standard,3,1454,515,0%,68638
2026-11-07,Sow,Fatou,fatou.sow751@example.sn,Smartphone,Dakar,VIP,8,445,736,0%,22124
2026-05-09,Cisse,Seydou,seydou.cisse439@example.sn,Laptop,Matam,Standard,2,336,72,0%,14019
2026-02-18,Diallo,Penda,penda.diallo872@example.sn,Imprimante,Dakar,Standard,4,1044,1165,0%,49780
2026-06-13,Cisse,Omar,omar.cisse838@example.sn,Souris,Ziguinchor,Standard,7,595,776,0%,15652
2026-10-04,Traore,Seydou,seydou.traore52@example.sn,Ecran,Tambacounda,Standard,19,81,147,0%,28095
2026-10-20,Dramé,Fatou,fatou.dramé833@example.sn,Tablette,Kolda,Standard,19,601,508,5%,25646
2026-04-26,Diallo,Khadija,khadija.diallo719@example.sn,Laptop,Saint-Louis,Standard,7,1452,1190,0%,10950
2026-01-24,Ba,Ibrahima,ibrahima.ba379@example.sn,Tablette,Tambacounda,Standard,8,1104,931,10%,36079
2026-11-07,Cisse,Khadija,khadija.cisse413@example.sn,Clavier,Thies,Standard,14,1469,270,5%,27408
2026-01-25,Ba,Amadou,amadou.ba312@example.sn,Clavier,Ziguinchor,Standard,4,1055,859,10%,11452
2026-05-07,Diop,Mariama,mariama.diop191@example.sn,Smartphone,Thies,Standard,14,347,1180,0%,62605
2026-08-22,Ba,Mariama,mariama.ba178@example.sn,Souris,Tambacounda,Standard,1,1343,662,0%,73719
2026-07-28,Sow,Mariama,mariama.sow212@example.sn,Ecran,Dakar,Premium,5,892,979,0%,24556
2026-04-03,Gaye,Seydou,seydou.gaye715@example.sn,Clavier,Kolda,Standard,11,749,264,0%,7889
2026-04-04,Diallo,Penda,penda.diallo552@example.sn,Smartphone,Tambacounda,Premium,15,1298,597,5%,68720
2026-11-23,Sow,Penda,penda.sow111@example.sn,Casque,Kolda,Standard,14,464,367,5%,47496
2026-08-13,Ndiaye,Penda,penda.ndiaye585@example.sn,Tablette,Dakar,Standard,13,1108,628,0%,40954
2026-10-07,Cisse,Seydou,seydou.cisse355@example.sn,Ecran,Kaolack,VIP,7,76,443,5%,67293
2026-01-11,Cisse,Moussa,moussa.cisse612@example.sn,Casque,Ziguinchor,Standard,18,694,1184,0%,56461
2026-11-25,Ndiaye,Penda,penda.ndiaye451@example.sn,Casque,Thies,Standard,6,1148,925,0%,70428
2026-01-12,Ba,Fatou,fatou.ba259@example.sn,Imprimante,Kolda,Standard,7,996,1114,0%,8330
2026-02-04,Sow,Awa,awa.sow192@example.sn,Smartphone,Kolda,Standard,9,792,520,5%,40334
2026-08-16,Diallo,Moussa,moussa.diallo311@example.sn,Imprimante,Kolda,Premium,2,653,992,0%,82957
2026-08-08,Diallo,Khadija,khadija.diallo887@example.sn,Tablette,Matam,Premium,8,1473,596,5%,13950
2026-05-21,Ndiaye,Mariama,mariama.ndiaye872@example.sn,Smartphone,Louga,VIP,6,1445,1000,0%,5122
2026-01-23,Cisse,Moussa,moussa.cisse289@example.sn,Laptop,Dakar,Standard,9,985,121,10%,67211
2026-03-24,Ndiaye,Omar,omar.ndiaye726@example.sn,Casque,Tambacounda,VIP,7,395,921,0%,35597
2026-08-17,Diop,Seydou,seydou.diop98@example.sn,Tablette,Ziguinchor,Standard,5,1417,257,0%,21800
2026-12-10,Diop,Moussa,moussa.diop814@example.sn,Casque,Matam,Standard,17,245,1163,0%,60112
2026-03-21,Diop,Seydou,seydou.diop434@example.sn,Laptop,Kaolack,Standard,7,259,310,0%,22255
2026-12-19,Fall,Awa,awa.fall930@example.sn,Souris,Matam,Standard,16,1023,980,10%,13153
2026-10-17,Gaye,Amadou,amadou.gaye294@example.sn,Laptop,Louga,Premium,11,577,579,0%,7587
2026-11-27,Dramé,Penda,penda.dramé680@example.sn,Souris,Dakar,Standard,14,678,857,0%,42776
